country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
Afghanistan,2032,DTP1,historical_progress,1528143,165072.11207387137,220512.48566455682,749707.9635621186,1135292.5613005469,74.29229864617034,78.19262879827616,86.25372455067576,70.63535153040154
Afghanistan,2032,DTP1,static,1528143,150431.49074521763,200954.73141827804,683214.6579171459,1034600.8800806415,67.70314558785672,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2032,DTP3,historical_progress,1528143,167310.25962896942,223502.32734319157,759872.9576644126,1150685.5446365736,75.29959857399298,79.2528117617875,87.42320472692022,71.59306835697556
Afghanistan,2032,DTP3,static,1528143,134714.76783153816,179959.46097159229,611834.0220153545,926508.2508184849,60.6296826159911,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2032,measles1,historical_progress,1505829.5,152510.50042123863,203731.98788892222,692656.8955601596,1048899.3838703204,69.65591946965579,73.31284068398084,80.87086549676236,66.22719242199817
Afghanistan,2032,measles1,static,1505829.5,121685.39344541018,162554.09978463763,552658.5161422543,836898.0093723021,55.57720906465852,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2033,DTP1,historical_progress,1545025.5,171054.72932050127,228504.3977038457,759651.8740895379,1159211.0011138848,75.02859992368313,78.90682806025775,87.04155260255237,71.28052380185656
Afghanistan,2033,DTP1,static,1545025.5,154472.56773818136,206353.02626823727,686010.705719017,1046836.2997254356,67.75527651326372,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2033,DTP3,historical_progress,1545025.5,174992.7262690755,233764.9925115315,777140.468377616,1185898.187158223,76.75589737245262,80.72340950969988,89.04541049008131,72.92153359059229
Afghanistan,2033,DTP3,static,1545025.5,138333.64275061013,184793.75486707818,614337.9454200151,937465.3430377034,60.676367026803334,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2033,measles1,historical_progress,1523373.5,159885.21185340008,213583.5365759409,710048.1892907314,1083516.9377200725,71.12615111921485,74.80266168714999,82.51427629407267,67.57302299315998
Afghanistan,2033,measles1,static,1523373.5,125028.78112002104,167020.38253468057,555251.2243902702,847300.3880449717,55.620003107903074,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2034,DTP1,historical_progress,1560096.5,176944.47181270405,236372.24249339188,768528.2432428022,1181844.9575488982,75.75460604833728,79.60911017185984,87.8162349318454,71.9149307093734
Afghanistan,2034,DTP1,static,1560096.5,158381.7343934001,211575.10797052702,687904.1478275147,1057860.990191442,67.80740743867074,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2034,DTP3,historical_progress,1560096.5,182566.6652876833,243882.6804618593,792947.2851616166,1219396.6309111593,78.16161570205172,82.13859196449191,90.6064880433055,74.19993939060416
Afghanistan,2034,DTP3,static,1560096.5,141834.38900901502,189470.24594375558,616033.5652186697,947338.2001714404,60.72305143761558,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2034,measles1,historical_progress,1539647.5,167263.1888748784,223439.44761834692,726479.2360468087,1117181.872540034,72.56088634184343,76.25288937902678,84.11401199542128,68.88308692615692
Afghanistan,2034,measles1,static,1539647.5,128310.68393148179,171404.5303932894,557295.6504429444,857010.8647677156,55.66279715114762,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2035,DTP1,historical_progress,1577139.5,183165.18522034088,244682.21659435306,778193.9850326126,1206041.3868473065,76.47017824658545,80.29935687548038,88.57764108944743,72.53846542488627
Afghanistan,2035,DTP1,static,1577139.5,162540.55108048778,217130.6860362063,690568.3469408298,1070239.5840575239,67.85953836407774,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2035,DTP3,historical_progress,1577139.5,190460.8406145473,254428.15783976793,809190.2419785624,1254079.2404328776,79.51606312776248,83.49776183128662,92.1057785149244,75.42774619037618
Afghanistan,2035,DTP3,static,1577139.5,145558.70246013827,194445.39048018475,618419.4151708923,958423.5081112153,60.76973584842782,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2035,measles1,historical_progress,1554013,174551.71820347573,233175.8694699604,741598.8852884233,1149326.4729618593,73.95861379292576,77.66202798460397,85.668422622192,70.15603301186518
Afghanistan,2035,measles1,static,1554013,131472.26750011946,175627.94913191028,558571.91225568,865672.1288877097,55.70559119439218,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2036,DTP1,historical_progress,1594037,189972.0005395767,253775.13814631428,786620.4374531951,1230367.576139086,77.18563472109405,80.977468235248665,89.32566083682069,73.15103767127489
Afghanistan,2036,DTP1,static,1594037,167169.201169703,223313.89362724713,692200.4810146637,1082683.5758116138,67.92085602853722,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2036,DTP3,historical_progress,1594037,198941.16322631462,265756.64328085375,823759.2087257585,1288457.0152329267,80.8298060354262,84.80066367720427,93.5430001387717,76.60472324448477
Afghanistan,2036,DTP3,static,1594037,149703.76224152505,199982.59130798254,619881.0277743256,969567.3813238331,60.82464718973482,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2036,measles1,historical_progress,1571392,182766.73366846106,244149.9429048845,756785.4609196758,1183702.1374930213,75.32825275252905,79.02884023078022,87.17614334735549,71.39074355899089
Afghanistan,2036,measles1,static,1571392,135278.9718765719,180713.15603752018,560152.042056316,876144.1699704081,55.755926590590256,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2037,DTP1,historical_progress,1607414,196477.27116511305,262465.2395664482,793081.9374123827,1252024.448143944,77.89060242998654,81.64336221406249,90.06020367942975,73.75257334028068
Afghanistan,2037,DTP1,static,1607414,171483.4852776864,229077.1536992379,692194.3384686211,1092754.9774455456,67.98217369299667,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2037,DTP3,historical_progress,1607414,207075.62567732975,276623.10953055957,835862.272664843,1319561.0078727324,82.09216840669127,86.04735913025945,94.91822089626558,77.7309262246287
Afghanistan,2037,DTP3,static,1607414,153567.30024867438,205143.71973066084,619875.5269868248,978586.5469661601,60.87955853104179,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2037,measles1,historical_progress,1588657,191113.94166510968,255300.6064577707,771432.818785989,1217847.3669088692,76.65892429321555,80.3523419739517,88.63608856920445,72.58632954090224
Afghanistan,2037,measles1,static,1588657,139127.37226909917,185854.06279473726,561588.6524276152,886570.0874914516,55.80626198678832,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2038,DTP1,historical_progress,1619147,202882.84249534854,271022.1571365084,798501.4783993593,1272406.4780312162,78.58498814692034,82.29697421122945,90.78119835671703,74.34301407483485
Afghanistan,2038,DTP1,static,1619147,175667.8631050908,234666.8777543083,691389.4081501112,1101724.1490095104,68.04349135745615,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2038,DTP3,historical_progress,1619147,215064.21335768074,287294.70816834224,846444.6288544114,1348803.5503804344,83.30334122722856,87.23820014923729,96.23182903060193,78.8066730729579
Afghanistan,2038,DTP3,static,1619147,157314.50427321563,210149.44276505226,619154.6938657712,986618.640904039,60.93446987234877,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2038,measles1,historical_progress,1601997,199111.44050073696,265984.1091111708,783658.0838998727,1248753.6335117805,77.94981098664857,81.63179426260213,90.0474431556539,73.7421234253661
Afghanistan,2038,measles1,static,1601997,142677.54373773994,190596.578809405,561546.8918303754,894821.0143775204,55.856597382986386,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2039,DTP1,historical_progress,1626034.5,208761.42810994474,278875.0979499537,801300.1212439075,1288936.647303806,79.2687146123779,82.93825656467655,91.48859229299372,74.9223168193792
Afghanistan,2039,DTP1,static,1626034.5,179360.25911476117,239599.38520163493,688448.0465390643,1107407.6908554602,68.1048090219156,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2039,DTP3,historical_progress,1626034.5,222443.0761481258,297151.8024700774,853815.1204516978,1373409.9990699012,84.46376747048733,88.37380107829549,97.48450222038778,79.83251875758394
Afghanistan,2039,DTP3,static,1626034.5,160621.12756545775,214566.61361340445,616520.6386916992,991708.3798705614,60.98938121365576,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2039,measles1,historical_progress,1614432,207092.97504781207,276646.28578220925,794896.0088890495,1278635.2697190708,79.20031749364921,82.86669317665967,91.40965123610913,74.85766999592582
Afghanistan,2039,measles1,static,1614432,146185.43714761938,195282.61744755285,561111.3584104711,902579.4130056433,55.90693277918446,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2040,DTP1,historical_progress,1633038,214719.2315325238,286833.86230638094,803925.573251572,1305478.6670904767,79.94172010023507,83.56717802167752,92.18235101360303,75.49045334174735
Afghanistan,2040,DTP1,static,1633038,183090.61051344682,244582.59556340886,685505.5458397901,1113178.7519166458,68.16612668637507,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2040,DTP3,historical_progress,1633038,229847.54886117778,307043.1079272936,860567.1749095381,1397457.8316980095,85.57411595431395,89.45501013782666,98.67717613141703,80.80922951883568
Afghanistan,2040,DTP3,static,1633038,163961.74075831057,219029.19005678408,613885.563438618,996876.4942537126,61.04429255496275,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2040,measles1,historical_progress,1622486,214581.61491759904,286650.026397065,803410.3258969092,1304641.9672115734,80.41006006902823,84.05675779926716,92.72240293321222,75.93271548619366
Afghanistan,2040,measles1,static,1622486,149327.09863844112,199479.42316933154,559092.3203202643,907898.842128037,55.95726817538254,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2041,DTP1,historical_progress,1646121,221966.0666430473,296514.586708257,808495.9436071642,1326976.5969584684,80.61233633241228,84.18372318200608,92.86245753066649,76.04740973013695
Afghanistan,2041,DTP1,static,1646121,187883.79434270793,250985.59645289008,684353.6396934215,1123223.0304890196,68.23453625152827,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2041,DTP3,historical_progress,1646121,238574.969357558,316112.07440233196,868992.715368419,1423679.7591283089,86.48694470991555,90.48288092995023,99,81.73775712873082
Afghanistan,2041,DTP3,static,1646121,168254.1441874996,224763.22070408068,612854.0056956012,1005871.3705871815,61.10555485211485,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2041,measles1,historical_progress,1629222.5,222344.53803244015,297020.16978815716,809874.4992923787,1329239.207112976,81.58733427220504,85.20191667943902,93.98561942989666,76.967195350885
Afghanistan,2041,measles1,static,1629222.5,152649.66405434883,203917.89039096035,556015.7732551466,912583.3277004558,56.0134252811053,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2042,DTP1,historical_progress,1657244,229054.39569372384,305983.5699213238,811841.9043083763,1346879.869923424,81.27227311870936,84.78789191735339,93.52891170264755,76.59318586864012
Afghanistan,2042,DTP1,static,1657244,192502.18282057057,257155.09601416232,682289.192535471,1131946.471370204,68.30294581668143,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2042,DTP3,historical_progress,1657244,247075.4262599487,323882.4537862506,875714.189876936,1446672.0699231355,87.29384869838934,91.45864445742464,99,82.61921361424572
Afghanistan,2042,DTP3,static,1657244,172390.01446618256,230288.1456843245,611005.2470466904,1013683.4071971974,61.16681714926694,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2042,measles1,historical_progress,1640893.5,230845.31653213422,308375.9813392476,818189.4995139479,1357410.7973853298,82.72388167698452,86.30229313713426,95.19943675951924,77.96122099114835
Afghanistan,2042,measles1,static,1640893.5,156465.10090583697,209014.76262120894,554562.2693355604,920042.1328626063,56.06958238682805,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2043,DTP1,historical_progress,1666288.5,235946.3900583015,315190.2783678664,813912.0111982323,1365048.6796244,81.92150876780342,85.37969877075572,94.18172957186457,77.12779489471619
Afghanistan,2043,DTP1,static,1666288.5,196919.8898846117,263056.51420885796,679287.6279281715,1139264.0320216413,68.3713553818346,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2043,DTP3,historical_progress,1666288.5,255301.86448530015,331315.1892651212,880679.9457052269,1467296.9994556482,88.05780028222293,92.38368207278407,99,83.45484682090418
Afghanistan,2043,DTP3,static,1666288.5,176346.1700459209,235572.9977989773,608317.2787416461,1020236.4465865443,61.228079446419045,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2043,measles1,historical_progress,1651918.5,239331.99704116705,319712.96001224284,825590.8768416948,1384635.8338951047,83.81986362493699,87.35818974705674,96.36418869005227,78.91506573799843
Afghanistan,2043,measles1,static,1651918.5,160256.58760637935,214079.6409110472,552815.2454218264,927151.4739392529,56.12573949255081,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2044,DTP1,historical_progress,1676733.5,243124.08158281696,324778.6369314015,816409.0483380865,1384311.7668523048,82.56003514287183,85.95917233966497,94.82094268396034,77.6512626418881
Afghanistan,2044,DTP1,static,1676733.5,201542.48926475793,269231.6389270255,676778.3379956181,1147552.4661874017,68.43976494698781,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2044,DTP3,historical_progress,1676733.5,263772.08615104767,339092.65343812783,885744.9102974763,1488609.649886652,88.78033688040776,93.25949969348221,99,84.24601712001423
Afghanistan,2044,DTP3,static,1676733.5,180485.81128187274,241102.96023315718,606070.1534289117,1027658.9249439416,61.28934174357116,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2044,measles1,historical_progress,1661272,247638.2163152774,330808.8685554695,831567.4827350612,1410014.567605808,84.87559939647498,88.37007231559876,97.48038904916565,79.82915037787983
Afghanistan,2044,measles1,static,1661272,163919.7220607038,218973.0591492841,550441.3360460834,933334.1172560712,56.18189659827356,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2045,DTP1,historical_progress,1688097,250528.96646408696,334670.49298579054,819092.2610173672,1404291.7204672447,83.18785712356842,86.52635464616205,95.44659739318905,78.16362707082423
Afghanistan,2045,DTP1,static,1688097,206319.56091107626,275613.1162686125,674551.7615145275,1156484.4386942163,68.50817451214097,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2045,DTP3,historical_progress,1688097,272422.1449246919,347130.0152178872,890670.9423141832,1510223.1024567625,89.46305232796234,94.08770354146262,99,84.99417549299652
Afghanistan,2045,DTP3,static,1688097,184763.78589051604,246817.71606144408,604076.2043413679,1035657.7062933281,61.350604040723255,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2045,measles1,historical_progress,1671489.5,256126.61585376816,342148.143603388,837393.5032237598,1435668.262680916,85.89155137863062,89.3385536383876,98.54871380729354,80.70402848003829
Afghanistan,2045,measles1,static,1671489.5,167700.57294588242,224023.7295268744,548288.8601939029,940013.1626666597,56.23805370399633,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2046,DTP1,historical_progress,1700832.5,258393.49524924657,345176.3668684724,821865.2923550945,1425435.1544728135,83.80808542127536,87.08130049766565,96.05875415721881,78.66493769183457
Afghanistan,2046,DTP1,static,1700832.5,211440.18771947405,282453.5336564694,672522.1605445513,1166415.8819204946,68.57911534031096,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2046,DTP3,historical_progress,1700832.5,281504.582092895,355745.40415180585,895374.109313034,1532624.0955577348,90.11023105201335,94.86997759388316,99,85.70084316148467
Afghanistan,2046,DTP3,static,1700832.5,189349.42183833497,252943.46297594276,602258.6512339265,1044551.5360482043,61.414133140577,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2046,measles1,historical_progress,1683795.5,265155.6339948963,352181.95245945273,843373.4465436443,1460711.0329979933,86.75109495173216,90.26437729543551,99,81.5403717578612
Afghanistan,2046,measles1,static,1683795.5,171831.67402869338,229542.28355067302,546540.418423591,947914.3760029573,56.2962887121956,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2047,DTP1,historical_progress,1714974.5,266585.06472449406,356119.11984949914,825037.7492834872,1447741.9338574805,84.41769448219088,87.62407684132695,96.65748682496891,79.15525498166262
Afghanistan,2047,DTP1,static,1714974.5,216791.9863160387,289602.7631445881,670936.2080644992,1177330.957525126,68.65005616848099,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2047,DTP3,historical_progress,1714974.5,290875.32270108,364749.7366545745,900212.1773454224,1555837.2367010769,90.72072131107937,95.60806286708447,99,86.36759287348741
Afghanistan,2047,DTP3,static,1714974.5,194142.07729794507,259345.75803992967,600838.395281641,1054326.2306195158,61.47766224043073,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2047,measles1,historical_progress,1696668.5,274347.33563223836,360856.3209337002,849060.7249354521,1484264.3815013906,87.48110673955405,91.14840170836817,99,82.3389556669666
Afghanistan,2047,measles1,static,1696668.5,176063.95011684208,235195.99275988634,544889.5094122391,956149.4522889676,56.35452372039486,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2048,DTP1,historical_progress,1728957,274868.43727558164,367184.50847255415,827849.6482065995,1469902.5939547354,85.01672360589276,88.15476211512892,97.24288192081231,79.63464979730075
Afghanistan,2048,DTP1,static,1728957,222182.55716431933,296803.78675767,669170.144121398,1188156.4880433874,68.72099699665101,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2048,DTP3,historical_progress,1728957,300277.1205708334,373819.3029736073,904375.6027172585,1578472.0262616992,91.29619916873,96.30373859912538,99,86.99603190462228
Afghanistan,2048,DTP3,static,1728957,198969.45417700234,265794.4359023911,599256.8454818489,1064020.7355612423,61.541191340284485,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2048,measles1,historical_progress,1710428.5,283757.8779507704,369813.23980653816,854622.8943772034,1508194.012134512,88.17638458050202,91.99158465089536,99,83.10064541272892
Afghanistan,2048,measles1,static,1710428.5,180434.08422879988,241033.8603657968,543431.9583355146,964899.9029301114,56.41275872859411,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2049,DTP1,historical_progress,1742972.5,283272.05810188304,378410.53141312744,830392.9036843065,1492075.493199317,85.60522287066014,88.67344559852826,97.81503792827344,80.10320278939216
Afghanistan,2049,DTP1,static,1742972.5,227636.03849143922,304088.84967871814,667299.67033357115,1199024.5585037284,68.791937824821,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2049,DTP3,historical_progress,1742972.5,309740.08234980464,382994.7153664706,907982.1288881325,1600716.9266044078,91.83833517765817,96.95880534765136,99,87.58778678956651
Afghanistan,2049,DTP3,static,1742972.5,203853.16879830376,272318.3728466133,597581.7943285712,1073753.3359734882,61.604720440138216,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2049,measles1,historical_progress,1725523.5,293470.81968230486,379160.5327913413,860289.8843448717,1532921.236818518,88.83803882233525,92.79496837068113,99,83.82638251011274
Afghanistan,2049,measles1,static,1725523.5,184994.6841970799,247126.16282980776,542299.4205850102,974420.2676118979,56.470993736793375,58.4950009251201,64.52541339162732,52.84148923776958
Afghanistan,2050,DTP1,historical_progress,1754774.5,291422.0457632369,389297.7371001569,831601.9563655885,1512321.7392289822,86.18325256202334,89.18022676529037,98.37406457614505,80.56100381761412
Afghanistan,2050,DTP1,static,1754774.5,232854.5323786401,311060.0033401979,664473.6988497919,1208388.2345686299,68.86287865299103,71.25754658150994,78.603685404346,64.37054143510112
Afghanistan,2050,DTP3,historical_progress,1754774.5,318854.61094134283,391774.7644053461,909883.5249768171,1620512.900323506,92.34878329514738,97.57506997946741,99,88.1444897623797
Afghanistan,2050,DTP3,static,1754774.5,208526.44690624485,278561.1970210728,595051.0735968285,1082138.7175241462,61.66824953999196,63.81272828194919,70.39136006359344,57.64526098665771
Afghanistan,2050,measles1,historical_progress,1738851,302958.7813553856,388219.64922615443,864523.1853116578,1555701.615893198,89.46721805912054,93.55966544896508,99,84.5171720099543
Afghanistan,2050,measles1,static,1738851,189414.6811087445,253030.63993000172,540513.7382858458,982959.0593245921,56.52922874499264,58.4950009251201,64.52541339162732,52.84148923776958
Angola,2024,DTP1,historical_progress,1297907.5,326840.164455809,414325.735558163,199557.37314784806,940723.2731618201,72.47999361755905,74.19904478710659,90.39528921539724,50.00590467234741
Angola,2024,DTP1,static,1297907.5,323989.9702870453,410712.6276115836,197817.14253014897,932519.7404287779,71.84793526724962,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2024,DTP3,historical_progress,1297907.5,258761.0295803854,328023.8036019483,157990.59280878582,744775.4259911196,57.38278159199478,58.7437631937331,71.56641273124647,39.58993044707251
Angola,2024,DTP3,static,1297907.5,253557.36805073114,321427.2737829785,154813.41589316007,729798.0577268696,56.228818904804044,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2024,measles1,historical_progress,1267046,231717.8725545983,293741.98286801233,141478.9704178342,666938.8258404449,52.63730171125949,53.88573194079315,65.6479653794383,36.31589574181694
Angola,2024,measles1,static,1267046,229192.87887904947,290541.1220936233,139937.29604636758,659671.2970190403,52.063721208151904,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2025,DTP1,historical_progress,1323189,339025.6841735154,429772.963191901,201147.88459099902,969946.5319564154,73.30370279350987,74.83889482954766,91.17480638852123,50.4371269383309
Angola,2025,DTP1,static,1323189,333195.9359439234,422382.7615397684,197689.0271096278,953267.7245933197,72.04320203639236,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2025,DTP3,historical_progress,1323189,271440.6970493888,344097.44791513996,161048.9250585696,776587.0700230984,58.690562725589345,59.91971324668522,72.99905038102307,40.382453402268084
Angola,2025,DTP3,static,1323189,260762.03682567927,330560.42207460135,154713.15165101306,746035.6105512937,56.381636376307064,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2025,measles1,historical_progress,1290649,240697.17553710885,305124.7831405026,142808.43589873362,688630.3945763451,53.35535800797467,54.47277387609968,66.36314743704914,36.711528369431434
Angola,2025,measles1,static,1290649,235508.65740032302,298547.4501586152,139730.02769517596,673786.1352541142,52.205218866950986,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2026,DTP1,historical_progress,1347507,350851.7495443685,444764.52104310895,202894.0230921125,998510.2936795899,74.10056450019108,75.47140906396368,91.94538648583843,50.86340529003828
Angola,2026,DTP1,static,1347507,341928.7732284584,433453.1244416139,197733.95601237947,973115.8536824518,72.21601473554139,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2026,DTP3,historical_progress,1347507,283991.46367658506,360007.68839396886,164229.39507637615,808228.5471469301,59.97954349379485,61.08915219503245,74.42375567553067,41.170588246038236
Angola,2026,DTP3,static,1347507,267596.4312222719,339224.18434561085,154748.31340099263,761568.9289688754,56.516881097380235,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2026,measles1,historical_progress,1315909,249958.8526066625,316865.54080024175,144548.6798304841,711373.0732373884,54.059442806256996,55.05953091343115,67.07798240885951,37.106968992135045
Angola,2026,measles1,static,1315909,241964.35302876355,306731.14705598616,139925.54147055128,688621.0415553009,52.330445460537234,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2027,DTP1,historical_progress,1374237.5,363528.04489616514,460833.8906217547,204846.48467278937,1029208.4201907092,74.89305307057253,76.09645991065914,92.7068740794251,51.28465374606495
Angola,2027,DTP1,static,1374237.5,351372.6284447456,445424.8240199322,197996.95995312632,994794.4124178041,72.38882743469046,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2027,DTP3,historical_progress,1374237.5,297385.3933621445,376986.78206877375,167575.38593939884,841947.5613703171,61.266524990790685,62.25097618111374,75.83918380591348,41.953591041569155
Angola,2027,DTP3,static,1374237.5,274987.27443501836,348593.34053733817,154954.14257201192,778534.7575443684,56.65212581845339,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2027,measles1,historical_progress,1340251,259257.11155945464,328652.67224548623,146090.26366740084,734000.0474723417,54.76586456360351,55.64586094934296,67.79229717293761,37.502121840348465
Angola,2027,measles1,static,1340251,248320.84967576817,314789.09230034833,139927.7272859943,703037.6692621108,52.455672054123504,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2028,DTP1,historical_progress,1403392,377086.9462485056,478022.11406278325,206992.02392541216,1062101.084236701,75.68099891097434,76.71392878564062,93.45912470065085,51.700792387594085
Angola,2028,DTP1,static,1403392,361544.4786218966,458319.3815589438,198460.3925262524,1018324.2527070928,72.5616401338395,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2028,DTP3,historical_progress,1403392,311662.6001306147,395085.58031748823,171079.03899801997,877827.219446123,62.550393578281984,63.404110774524895,77.24402581398463,42.73073768433192
Angola,2028,DTP3,static,1403392,282947.8528345278,358684.7333939559,155316.82893358887,796949.4151620725,56.78737053952656,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2028,measles1,historical_progress,1367035,269245.5437376308,341314.716141426,147795.30446652565,758355.5643455825,55.47448048847195,56.23162229424461,68.5059191115422,37.89689142340632
Angola,2028,measles1,static,1367035,255201.5363092558,323511.5378887344,140086.2136307291,718799.2878287194,52.58089864770977,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2029,DTP1,historical_progress,1432563,390900.9603307866,495533.7364644596,208963.71610040887,1095398.412895655,76.46424016923899,77.32370606044644,94.20200479123967,52.11174733132407
Angola,2029,DTP1,static,1432563,371833.5184999,471362.4970607946,198770.8439771509,1041966.8595378455,72.73445283298852,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2029,DTP3,historical_progress,1432563,326312.41821485094,413656.72705415287,174436.65388333832,914405.7991523421,63.8300583745596,64.54751476836267,78.63701321711851,43.50132646053364
Angola,2029,DTP3,static,1432563,291000.14491296525,368892.3890041001,155559.79093863984,815452.3248557053,56.92261526059973,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2029,measles1,historical_progress,1396140.5,279927.31404269685,354855.6845413126,149640.59369633938,784423.5922803489,56.18514700206383,56.81667380902446,69.21867627757005,38.2911826216345
Angola,2029,measles1,static,1396140.5,262594.0281308162,332882.78397372965,140374.7483699108,735851.5604744565,52.70612524129602,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2030,DTP1,historical_progress,1463080.5,405337.82062486996,513834.92282708356,210949.00815092865,1130121.751602882,77.24262278137684,77.92569100306777,94.93539163129537,52.51745068965277
Angola,2030,DTP1,static,1463080.5,382587.6317296716,484995.1724745389,199109.18087971568,1066691.9850839262,72.90726553213759,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2030,DTP3,historical_progress,1463080.5,341641.66118524777,433089.1608856386,177799.7657829262,952530.5878538126,65.10445514473146,65.68018371010831,80.0169223098591,44.264680426730564
Angola,2030,DTP3,static,1463080.5,299416.4074406126,379561.4393279,155824.57634064707,834802.4231091597,57.0578599816729,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2030,measles1,historical_progress,1425273,290860.5460037732,368715.4235420051,151371.8695066396,810947.839052418,56.897719879098105,57.40087504054421,69.93039755962616,38.68490077766553
Angola,2030,measles1,static,1425273,270073.315300924,342364.05798840063,140553.6199482575,752990.993237582,52.8313518348823,53.29854748733342,64.93260969466404,35.9201670651333
Angola,2031,DTP1,historical_progress,1488604.5,418237.4799491442,530187.4443933317,212574.0762673672,1160999.000609843,77.99244195552568,78.51979170078864,95.65917324529913,52.91784051867612
Angola,2031,DTP1,static,1488604.5,391776.3991781317,496643.504735952,199124.9234018274,1087544.8273159112,73.05801019114958,73.55199553252012,89.60700137863638,49.56983054988395
Angola,2031,DTP3,historical_progress,1488604.5,355817.8816248295,451059.94171315385,180848.5875417161,987726.4108796994,66.35250739062654,66.80115314389019,81.38257811390714,45.020149594927354
Angola,2031,DTP3,static,1488604.5,306607.6167481031,388677.52544552763,155836.89657534318,851122.038768974,57.1758340626388,57.5624312863201,70.12721847023717,38.793780430343965
Angola,2031,measles1,historical_progress,1455845.5,302056.78085406654,382908.5636279353,153523.88116472805,838489.2256467299,57.594657238472756,57.984086355726674,70.64091284538053,39.07795178680624
