country,year,vaccine,method,population,urban_poor_population,urban_nonpoor_population,rural_population,urban_poor_zero_dose,urban_nonpoor_zero_dose,rural_zero_dose,total_zero_dose,overall_zero_dose_percent
Afghanistan,2031,DTP1,historical_progress,1510577.5,205418.5577548963,248763.75801510375,1056395.18423,46287.683929626175,36187.90802852334,317134.7188981314,399610.3108562809,26.454141601889404
Afghanistan,2031,DTP1,static,1510577.5,205418.5577548963,248763.75801510375,1056395.18423,59042.33327563516,53226.27626488306,376387.8844468151,488656.4939873334,32.34898533755027
Afghanistan,2031,DTP3,historical_progress,1510577.5,205418.5577548963,248763.75801510375,1056395.18423,45751.31420910921,35471.39559755938,314642.9527207227,395865.6625273913,26.206246453915227
Afghanistan,2031,DTP3,static,1510577.5,205418.5577548963,248763.75801510375,1056395.18423,74335.37165406544,73655.5654029658,447433.42323013296,595424.3602871642,39.41700179482113
Afghanistan,2031,measles1,historical_progress,1492254,202926.8041421079,245746.22152989212,1043580.974328,57255.426152665175,51150.31282631804,366848.1186016159,475253.85758059914,31.848053855482988
Afghanistan,2031,measles1,static,1492254,202926.8041421079,245746.22152989212,1043580.974328,84224.76818186523,87177.45619342495,492137.24609105894,663539.4704663492,44.46558497858603
Afghanistan,2032,DTP1,historical_progress,1528143,211109.5567585145,255655.6100194855,1061377.833222,46037.444684643124,35143.12435492866,311669.86965988134,392850.43869945314,25.70770135382966
Afghanistan,2032,DTP1,static,1528143,211109.5567585145,255655.6100194855,1061377.833222,60678.06601329685,54700.87860120747,378163.17530485406,493542.1199193584,32.29685441214326
Afghanistan,2032,DTP3,historical_progress,1528143,211109.5567585145,255655.6100194855,1061377.833222,43799.297129545055,32153.282676293922,301504.8755575874,377457.4553634264,24.70040142600702
Afghanistan,2032,DTP3,static,1528143,211109.5567585145,255655.6100194855,1061377.833222,76394.78892697633,75696.14904789321,449543.81120664545,601634.749181515,39.37031738400889
Afghanistan,2032,measles1,historical_progress,1505829.5,208026.9963602199,251922.6010967801,1045879.9025430001,55516.495938981265,48190.61320785787,353223.0069828405,456930.1161296796,30.344080530344215
Afghanistan,2032,measles1,static,1505829.5,208026.9963602199,251922.6010967801,1045879.9025430001,86341.602914809715,89368.50131214246,493221.3864007457,668931.4906276979,44.422790935341474
Afghanistan,2033,DTP1,historical_progress,1545025.5,216780.6431021079,262523.34760989214,1065721.509288,45725.913781606614,34018.94990604645,306069.6351984621,385814.49888611515,24.971400076316876
Afghanistan,2033,DTP1,static,1545025.5,216780.6431021079,262523.34760989214,1065721.509288,62308.07536392653,56170.32134165486,379710.803568983,498189.2002745644,32.24472348673626
Afghanistan,2033,DTP3,historical_progress,1545025.5,216780.6431021079,262523.34760989214,1065721.509288,41787.91683303239,28758.35509836062,288581.0409103839,359127.31284177693,23.244102627547374
Afghanistan,2033,DTP3,static,1545025.5,216780.6431021079,262523.34760989214,1065721.509288,78447.00035149774,77729.59274281395,451383.5638679848,607560.1569622965,39.32363297319665
Afghanistan,2033,measles1,historical_progress,1523373.5,213742.67739575103,258844.343268249,1050786.4793359998,53857.46554235096,45260.80669230812,340738.2900452684,439856.56227992754,28.873848880785147
Afghanistan,2033,measles1,static,1523373.5,213742.67739575103,258844.343268249,1050786.4793359998,88713.89627572999,91823.96073356846,495535.2549457296,676073.111955028,44.37999689209692
Afghanistan,2034,DTP1,historical_progress,1560096.5,222266.6117366681,269166.905956332,1068662.9823069999,45322.13992396403,32794.66346294011,300134.7390641977,378251.5424511018,24.245393951662724
Afghanistan,2034,DTP1,static,1560096.5,222266.6117366681,269166.905956332,1068662.9823069999,63884.87734326798,57591.79798580496,380758.83447948523,502235.50980855816,32.192592561329256
Afghanistan,2034,DTP3,historical_progress,1560096.5,222266.6117366681,269166.905956332,1068662.9823069999,39699.946448984796,25284.225494472685,275715.69714538316,340699.86908884067,21.83838429794828
Afghanistan,2034,DTP3,static,1560096.5,222266.6117366681,269166.905956332,1068662.9823069999,80432.22272765309,79696.66001257642,452629.4170883301,612758.2998285596,39.27694856238442
Afghanistan,2034,measles1,historical_progress,1539647.5,219353.24711890044,265638.7946760996,1054655.4582049998,52090.058244022046,42199.34705775268,328176.2221581912,422465.62745996594,27.439113658156554
Afghanistan,2034,measles1,static,1539647.5,219353.24711890044,265638.7946760996,1054655.4582049998,91042.56318741865,94234.26428281021,497359.80776205537,682636.6352322842,44.337202848852364
Afghanistan,2035,DTP1,historical_progress,1577139.5,228102.92927298753,276234.7400370125,1072801.83069,44937.74405264665,31552.523442659443,294607.84565738746,371098.11315269355,23.529821753414556
Afghanistan,2035,DTP1,static,1577139.5,228102.92927298753,276234.7400370125,1072801.83069,65562.37819249976,59104.054000806216,382233.48374917026,506899.91594247625,32.14046163592227
Afghanistan,2035,DTP3,historical_progress,1577139.5,228102.92927298753,276234.7400370125,1072801.83069,37642.08865844023,21806.58219724458,263611.58871143754,323060.2595671223,20.483936872237514
Afghanistan,2035,DTP3,static,1577139.5,228102.92927298753,276234.7400370125,1072801.83069,82544.22681284924,81789.34955682774,454382.4155191077,618715.9918887847,39.23026415157217
Afghanistan,2035,measles1,historical_progress,1554013,224758.12534547716,272184.1517945228,1057070.7228599999,50206.40714200143,39008.282324562424,315471.8375715766,404686.52703814046,26.04138620707423
Afghanistan,2035,measles1,static,1554013,224758.12534547716,272184.1517945228,1057070.7228599999,93285.8578453577,96556.20266261254,498498.81060431997,688340.8711122902,44.294408805607816
Afghanistan,2036,DTP1,historical_progress,1594037,234598.59227468885,284101.04752531124,1075337.3602000002,44626.59173511217,30325.909378996974,288716.9227468051,363669.42386091425,22.814365278905964
Afghanistan,2036,DTP1,static,1594037,234598.59227468885,284101.04752531124,1075337.3602000002,67429.39110498586,60787.1538980641,383136.8791853366,511353.42418838653,32.079143971462805
Afghanistan,2036,DTP3,historical_progress,1594037,234598.59227468885,284101.04752531124,1075337.3602000002,35657.429048374244,18344.404244457484,251578.1514742417,305579.9847670734,19.17019396457381
Afghanistan,2036,DTP3,static,1594037,234598.59227468885,284101.04752531124,1075337.3602000002,84894.8300331638,84118.4562173287,455456.3324256746,624469.6186761671,39.1753528102652
Afghanistan,2036,measles1,historical_progress,1571392,231265.86842821582,280065.08837178425,1060061.0432000002,48499.13475975475,35915.14546689977,303275.5822803244,387689.8625069789,24.67174724747096
Afghanistan,2036,measles1,static,1571392,231265.86842821582,280065.08837178425,1060061.0432000002,95986.89655164395,99351.93233426406,499909.00114368415,695247.8300295922,44.24407340940976
Afghanistan,2037,DTP1,historical_progress,1607414,240653.08659136927,291433.0956886307,1075327.81772,44175.81542625622,28967.85612218249,282245.88030761725,355389.551856056,22.10939757001345
Afghanistan,2037,DTP1,static,1607414,240653.08659136927,291433.0956886307,1075327.81772,69169.60131368286,62355.941989392806,383133.4792513788,514659.02255445445,32.017826307003325
Afghanistan,2037,DTP3,historical_progress,1607414,240653.08659136927,291433.0956886307,1075327.81772,33577.460914039504,14809.986158071168,239465.54505515695,287852.99212726764,17.907831593308735
Afghanistan,2037,DTP3,static,1607414,240653.08659136927,291433.0956886307,1075327.81772,87085.78634269489,86289.37595796988,455452.29073317506,628827.4530338398,39.120441468958205
Afghanistan,2037,measles1,historical_progress,1588657,237844.89284340246,288032.3472965975,1062779.7598599999,46730.951178292766,32731.740838826805,291346.9410740109,370809.63309113047,23.34107570678444
Afghanistan,2037,measles1,static,1588657,237844.89284340246,288032.3472965975,1062779.7598599999,98717.52057430329,102178.28450186024,501191.1074323847,702086.9125085482,44.19373801321168
Afghanistan,2038,DTP1,historical_progress,1619147,246525.27561294605,298544.37046705396,1074077.35392,43642.433117597495,27522.213330545568,275575.8755206406,346740.52196878364,21.415011853079655
Afghanistan,2038,DTP1,static,1619147,246525.27561294605,298544.37046705396,1074077.35392,70857.41250785525,63877.49271274565,382687.9457698887,517422.8509904896,31.956508642543856
Afghanistan,2038,DTP3,historical_progress,1619147,246525.27561294605,298544.37046705396,1074077.35392,31461.06225526531,11249.66229871174,227632.72506558849,270343.4496195655,16.696658772771436
Afghanistan,2038,DTP3,static,1619147,246525.27561294605,298544.37046705396,1074077.35392,89210.77133973043,88394.9277020017,454922.66005422873,632528.3590959609,39.065530127651215
Afghanistan,2038,measles1,historical_progress,1601997,243914.0806585892,295382.1894214108,1062700.7299199998,44802.64015785225,29398.08031024,279042.6460201271,353243.36648821936,22.05018901335142
Afghanistan,2038,measles1,static,1601997,243914.0806585892,295382.1894214108,1062700.7299199998,101236.53692084926,104785.6106120058,501153.83808962436,707175.9856224793,44.1434026170136
Afghanistan,2039,DTP1,historical_progress,1626034.5,251707.03696568462,304819.53100431536,1069507.93203,42945.60885573987,25944.433054361696,268207.81078609254,337097.8526961941,20.7312853876221
Afghanistan,2039,DTP1,static,1626034.5,251707.03696568462,304819.53100431536,1069507.93203,72346.77785092345,65220.145802680425,381059.8854909358,518626.8091445397,31.895190978084393
Afghanistan,2039,DTP3,historical_progress,1626034.5,251707.03696568462,304819.53100431536,1069507.93203,29263.9608175588,7667.728534237933,215692.8115783022,252624.50093009893,15.536232529512684
Afghanistan,2039,DTP3,static,1626034.5,251707.03696568462,304819.53100431536,1069507.93203,91085.90940022688,90252.91739091091,452987.2933383008,634326.1201294386,39.01061878634424
Afghanistan,2039,measles1,historical_progress,1614432,249910.99211153525,302644.50420846476,1061876.50368,42818.01706372319,25998.218426255524,266980.4947909506,335796.73028092936,20.7996825063508
Afghanistan,2039,measles1,static,1614432,249910.99211153525,302644.50420846476,1061876.50368,103725.55496391589,107361.8867609119,500765.14526952896,711852.5869943567,44.09306722081554
Afghanistan,2040,DTP1,historical_progress,1633038,256942.06339817424,311159.1960418257,1064936.74056,42222.83186565045,24325.33373544476,261011.16730842815,327559.3329095234,20.05827989976494
Afghanistan,2040,DTP1,static,1633038,256942.06339817424,311159.1960418257,1064936.74056,73851.45288472742,66576.60047841682,379431.19472021,519859.2480833542,31.833873313624927
Afghanistan,2040,DTP3,historical_progress,1633038,256942.06339817424,311159.1960418257,1064936.74056,27094.514536996463,4116.088114532138,204369.56565046197,235580.16830199058,14.425884045686052
Afghanistan,2040,DTP3,static,1633038,256942.06339817424,311159.1960418257,1064936.74056,92980.32263986368,92130.0059850416,451051.17712138215,636161.5057462874,38.955707445037255
Afghanistan,2040,measles1,historical_progress,1622486,255281.8125938589,309148.617086141,1058055.57032,40700.19767625984,22498.590689075976,254645.2444230907,317844.0327884265,19.589939930971763
Afghanistan,2040,measles1,static,1622486,255281.8125938589,309148.617086141,1058055.57032,105954.71395541777,109669.1939168095,498963.2499997356,714587.1578719629,44.04273182461746
Afghanistan,2041,DTP1,historical_progress,1646121,263668.62649107876,319305.1256589212,1063147.2478500002,41702.55984803147,22790.538950664242,254651.30424283593,319144.4030415317,19.38766366758772
Afghanistan,2041,DTP1,static,1646121,263668.62649107876,319305.1256589212,1063147.2478500002,75784.83214837084,68319.52920603113,378793.6081565787,522897.96951098065,31.76546374847175
Afghanistan,2041,DTP3,historical_progress,1646121,263668.62649107876,319305.1256589212,1063147.2478500002,25093.657133520766,3193.051256589215,194154.5324815812,222441.2408716912,13.513055290084457
Afghanistan,2041,DTP3,static,1646121,263668.62649107876,319305.1256589212,1063147.2478500002,95414.48230357916,94541.90495484052,450293.2421543989,640249.6294128186,38.89444514788515
Afghanistan,2041,measles1,historical_progress,1629222.5,260961.89698288377,316027.25139211625,1052233.3516250001,38617.35895044363,19007.081603959075,242358.85233262152,299983.29288702423,18.41266572779496
Afghanistan,2041,measles1,static,1629222.5,260961.89698288377,316027.25139211625,1052233.3516250001,108312.23292853496,112109.3610011559,496217.57836985355,716639.1722995444,43.986574718894715
Afghanistan,2042,DTP1,historical_progress,1657244,270149.8887565144,327153.99372348544,1059940.11752,41095.49306279056,21170.423802161655,248098.21321162386,310364.1300765761,18.72772688129063
Afghanistan,2042,DTP1,static,1657244,270149.8887565144,327153.99372348544,1059940.11752,77647.70593594386,69998.89770932312,377650.924984529,525297.5286297959,31.697054183318564
Afghanistan,2042,DTP3,historical_progress,1657244,270149.8887565144,327153.99372348544,1059940.11752,23074.462496565706,3271.5399372348575,184225.92764306406,210571.93007686464,12.706151301610664
Afghanistan,2042,DTP3,static,1657244,270149.8887565144,327153.99372348544,1059940.11752,97759.87429033185,96865.84803916095,448934.8704733096,643560.5928028023,38.833182850733046
Afghanistan,2042,measles1,historical_progress,1640893.5,267484.56864908704,323926.2666209128,1049482.66473,36639.252116952826,15550.285281665238,231293.1652160522,283482.70261467027,17.276118323015496
Afghanistan,2042,measles1,static,1640893.5,267484.56864908704,323926.2666209128,1049482.66473,111019.46774325008,114911.5039997039,494920.3953944397,720851.3671373937,43.930417613171954
Afghanistan,2043,DTP1,historical_progress,1666288.5,276349.5227264938,334661.8073385063,1055277.169935,40403.13266819227,19471.528970639876,241365.15873676763,301239.8203755998,18.078491232196573
Afghanistan,2043,DTP1,static,1666288.5,276349.5227264938,334661.8073385063,1055277.169935,79429.63284188206,71605.29312964831,375989.5420068284,527024.4679783587,31.628644618165385
Afghanistan,2043,DTP3,historical_progress,1666288.5,276349.5227264938,334661.8073385063,1055277.169935,21047.65824119361,3346.6180733850656,174597.224229773,198991.5005443517,11.942199717777067
Afghanistan,2043,DTP3,static,1666288.5,276349.5227264938,334661.8073385063,1055277.169935,100003.35268057286,99088.80953952897,446959.8911933538,646052.0534134556,38.77192055358095
Afghanistan,2043,measles1,historical_progress,1651918.5,273966.29638748965,331775.6983775104,1046176.5052349999,34634.2993463226,12062.738365267567,220585.6283933051,267282.66610489524,16.180136375063007
Afghanistan,2043,measles1,static,1651918.5,273966.29638748965,331775.6983775104,1046176.5052349999,113709.70878111031,117696.05746646321,493361.25981317356,724767.0260607471,43.87426050744919
Afghanistan,2044,DTP1,historical_progress,1676733.5,282836.6944043153,342517.8317556847,1051378.97384,39712.61282149837,17739.1948242832,234969.92550191368,292421.73314769525,17.439964857128174
Afghanistan,2044,DTP1,static,1676733.5,282836.6944043153,342517.8317556847,1051378.97384,81294.2051395574,73286.1928286592,374600.63584438193,529181.0338125986,31.560235053012214
Afghanistan,2044,DTP3,historical_progress,1676733.5,282836.6944043153,342517.8317556847,1051378.97384,19064.608253267637,3425.17831755685,165634.0635425237,188123.8501133482,11.219663119592242
Afghanistan,2044,DTP3,static,1676733.5,282836.6944043153,342517.8317556847,1051378.97384,102350.88312244258,101414.87152252751,445308.82041108835,649074.5750560585,38.71065825642886
Afghanistan,2044,measles1,historical_progress,1661272,280228.5998260581,339359.40529394196,1041683.99488,32590.3835107807,8550.536738472487,210116.51214493875,251257.43239419194,15.124400603525007
Afghanistan,2044,measles1,static,1661272,280228.5998260581,339359.40529394196,1041683.99488,116308.87776535431,120386.34614465787,491242.6588339166,727937.8827439288,43.81810340172644
Afghanistan,2045,DTP1,historical_progress,1688097,289540.6463020332,350636.37900796684,1047919.97469,39011.67983794626,15965.886022176293,228827.71367263264,283805.2795327552,16.81214287643158
Afghanistan,2045,DTP1,static,1688097,289540.6463020332,350636.37900796684,1047919.97469,83221.08539095694,75023.26273935432,373368.2131754724,531612.5613057837,31.491825487859032
Afghanistan,2045,DTP3,historical_progress,1688097,289540.6463020332,350636.37900796684,1047919.97469,17118.501377341352,3506.3637900796716,157249.03237581672,177873.89754323775,10.536947672037671
Afghanistan,2045,DTP3,static,1688097,289540.6463020332,350636.37900796684,1047919.97469,104776.86041151718,103818.66294652276,443843.77034863207,652439.293706672,38.64939595927675
Afghanistan,2045,measles1,historical_progress,1671489.5,286692.14512973034,347186.8179552697,1037610.536915,30565.529275962188,5038.674351881735,200217.03369124015,235821.23731908406,14.108448621369387
Afghanistan,2045,measles1,static,1671489.5,286692.14512973034,347186.8179552697,1037610.536915,118991.57218384792,123163.08842839532,489321.6767210971,731476.3373333403,43.76194629600367
Afghanistan,2046,DTP1,historical_progress,1700832.5,296726.7298174689,359338.7920725312,1044766.97811,38333.23456822235,14162.425204058753,222901.6857549056,275397.3455271867,16.191914578724635
Afghanistan,2046,DTP1,static,1700832.5,296726.7298174689,359338.7920725312,1044766.97811,85286.54209799484,76885.2584160618,372244.8175654487,534416.6180795054,31.42088465968903
Afghanistan,2046,DTP3,historical_progress,1700832.5,296726.7298174689,359338.7920725312,1044766.97811,15222.147724573935,3593.387920725315,149392.86879696598,168208.40444226522,9.88976894798666
Afghanistan,2046,DTP3,static,1700832.5,296726.7298174689,359338.7920725312,1044766.97811,107377.30797913396,106395.32909658842,442508.3268760735,656280.9639517958,38.58586685942301
Afghanistan,2046,measles1,historical_progress,1683795.5,293754.45988736104,355739.3459186391,1034301.6941940001,28598.825892464723,3557.393459186394,190928.24765035577,223084.4670020069,13.24890504826785
Afghanistan,2046,measles1,static,1683795.5,293754.45988736104,355739.3459186391,1034301.6941940001,121922.78585866764,126197.06236796608,487761.2757704091,735881.1239970429,43.70371128780442
Afghanistan,2047,DTP1,historical_progress,1714974.5,304237.23060413694,368434.07742886315,1042303.1919669999,37652.16587964289,12314.957579364007,217265.44268351264,267232.5661425195,15.58230551780913
Afghanistan,2047,DTP1,static,1714974.5,304237.23060413694,368434.07742886315,1042303.1919669999,87445.24428809823,78831.31428427504,371366.9839025007,537643.542474874,31.349943831519006
Afghanistan,2047,DTP3,historical_progress,1714974.5,304237.23060413694,368434.07742886315,1042303.1919669999,13361.907903056925,3684.3407742886347,142091.01462157752,159137.2632989231,9.279278688920629
Afghanistan,2047,DTP3,static,1714974.5,304237.23060413694,368434.07742886315,1042303.1919669999,110095.15330619186,109088.31938893347,441464.7966853589,660648.2693804842,38.52233775956927
Afghanistan,2047,measles1,historical_progress,1696668.5,300989.7381525353,364501.3342764648,1031177.4275709998,26642.402520296946,3645.0133427646515,182116.7026355477,212404.11849860928,12.518893260445942
Afghanistan,2047,measles1,static,1696668.5,300989.7381525353,364501.3342764648,1031177.4275709998,124925.7880356932,129305.3415165785,486287.91815876076,740519.0477110324,43.64547627960514
Afghanistan,2048,DTP1,historical_progress,1728957,311802.14282310376,377595.2555288963,1039559.6016480001,36933.705547522135,10410.747056342165,211709.95344140052,259054.40604526483,14.983276394107248
Afghanistan,2048,DTP1,static,1728957,311802.14282310376,377595.2555288963,1039559.6016480001,89619.58565878443,80791.46877122628,370389.4575266021,540800.5119566128,31.279003003349004
Afghanistan,2048,DTP3,historical_progress,1728957,311802.14282310376,377595.2555288963,1039559.6016480001,11525.022252270348,3775.9525552889663,135183.9989307416,150484.9737383009,8.703800831270003
Afghanistan,2048,DTP3,static,1728957,311802.14282310376,377595.2555288963,1039559.6016480001,112832.68864610141,111800.81962650521,440302.7561661512,664936.2644387578,38.45880865971553
Afghanistan,2048,measles1,historical_progress,1710428.5,308460.6912986888,373548.72707731125,1028419.081624,24702.813347918465,3735.487270773116,173796.1872467965,202234.48786548807,11.823615419497983
Afghanistan,2048,measles1,static,1710428.5,308460.6912986888,373548.72707731125,1028419.081624,128026.60706988894,132514.86671151445,484987.1232884853,745528.5970698886,43.58724127140589
Afghanistan,2049,DTP1,historical_progress,1742972.5,319455.3410999793,386863.3488550208,1036653.810045,36183.28299809628,8452.81744189341,206260.90636069348,250897.00680068316,14.39477712933986
Afghanistan,2049,DTP1,static,1742972.5,319455.3410999793,386863.3488550208,1036653.810045,91819.30260854006,82774.4991763027,369354.1397114289,543947.9414962716,31.20806217517899
Afghanistan,2049,DTP3,historical_progress,1742972.5,319455.3410999793,386863.3488550208,1036653.810045,9715.258750174657,3868.6334885502115,128671.68115686756,142255.57339559242,8.161664822341857
Afghanistan,2049,DTP3,static,1742972.5,319455.3410999793,386863.3488550208,1036653.810045,115602.17230167554,114544.97600840755,439072.0157164289,669219.1640265121,38.39527955986179
Afghanistan,2049,measles1,historical_progress,1725523.5,316257.25493002904,382990.437162971,1026275.8079070001,22786.435247724203,3829.9043716297133,165985.92356212833,192602.26318148224,11.161961177664763
Afghanistan,2049,measles1,static,1725523.5,316257.25493002904,382990.437162971,1026275.8079070001,131262.57073294913,135864.27433316325,483976.3873219898,751103.2323881022,43.529006263206625
Afghanistan,2050,DTP1,historical_progress,1754774.5,326778.76737207465,395732.0852579254,1032263.64737,35356.721608837775,6434.348157768488,200661.69100441155,242452.7607710178,13.816747437976664
Afghanistan,2050,DTP1,static,1754774.5,326778.76737207465,395732.0852579254,1032263.64737,93924.23499343454,84672.08191772745,367789.9485202081,546386.2654313701,31.137121347008982
Afghanistan,2050,DTP3,historical_progress,1754774.5,326778.76737207465,395732.0852579254,1032263.64737,7924.156430731793,3957.3208525792575,122380.12239318299,134261.59967649405,7.6512167048526205
Afghanistan,2050,DTP3,static,1754774.5,326778.76737207465,395732.0852579254,1032263.64737,118252.3204658298,117170.88823685258,437212.57377317146,672635.7824758538,38.33175046000804
Afghanistan,2050,measles1,historical_progress,1738851,323813.4509156016,392141.0598243984,1022896.4892600001,20854.669560215996,3921.410598243988,158373.30394834222,183149.3841068022,10.532781940879477
Afghanistan,2050,measles1,static,1738851,323813.4509156016,392141.0598243984,1022896.4892600001,134398.76980685713,139110.4198943967,482382.7509741543,755891.9406754081,43.470771255007364
Angola,2024,DTP1,historical_progress,1297907.5,440491.06749768206,458348.81347731774,399067.619025,113650.90304187305,44023.077919154704,199510.24587715196,357184.22683817975,27.520006382440947
Angola,2024,DTP1,static,1297907.5,440491.06749768206,458348.81347731774,399067.619025,116501.09721063677,47636.185865734114,201250.47649485106,365387.75957122195,28.152064732750365
Angola,2024,DTP3,historical_progress,1297907.5,440491.06749768206,458348.81347731774,399067.619025,181730.03791729666,130325.00987536946,241077.02621621423,553132.0740088804,42.61721840800522
Angola,2024,DTP3,static,1297907.5,440491.06749768206,458348.81347731774,399067.619025,186933.69944695092,136921.5396943393,244254.20313183998,568109.4422731302,43.771181095195935
Angola,2024,measles1,historical_progress,1267046,430017.11994781456,447450.2464321853,389578.63362000004,198299.24739321627,153708.26356417293,248099.66320216583,600107.174159555,47.3626982887405
Angola,2024,measles1,static,1267046,430017.11994781456,447450.2464321853,389578.63362000004,200824.24106876508,156909.12433856205,249641.33757363245,607374.7029809596,47.93627879184809
Angola,2025,DTP1,historical_progress,1323189,453007.3365536424,471372.4988463576,398809.1646,113981.65238012698,41599.535654456566,197661.280009001,353242.46804358455,26.696297206490122
Angola,2025,DTP1,static,1323189,453007.3365536424,471372.4988463576,398809.1646,119811.40060971896,48989.73730658916,201120.13749037223,369921.27540668036,27.956797963607645
Angola,2025,DTP3,historical_progress,1323189,453007.3365536424,471372.4988463576,398809.1646,181566.63950425363,127275.05093121763,237760.2395414304,546601.9299769016,41.309437274410655
Angola,2025,DTP3,static,1323189,453007.3365536424,471372.4988463576,398809.1646,192245.29972796314,140812.07677175626,244096.012948987,577153.3894487064,43.61836362369294
Angola,2025,measles1,historical_progress,1290649,441866.93353377486,459780.4578662251,389001.6086,201169.757996666,154655.67472572252,246193.17270126636,602018.6054236549,46.64464199202532
Angola,2025,measles1,static,1290649,441866.93353377486,459780.4578662251,389001.6086,206358.27613345184,161233.00770760994,249271.58090482402,616862.8647458858,47.79478113304902
Angola,2026,DTP1,historical_progress,1347507,464880.3485926888,483726.84921131114,398899.802196,114028.59904832032,38962.32816820222,196005.7791038875,348996.70632041,25.89943549980891
Angola,2026,DTP1,static,1347507,464880.3485926888,483726.84921131114,398899.802196,122951.57536423038,50273.72476969721,201165.84618362054,374391.1463175481,27.7839852644586
Angola,2026,DTP3,historical_progress,1347507,464880.3485926888,483726.84921131114,398899.802196,180888.88491610377,123719.16081734229,234670.40711962388,539278.4528530699,40.02045650620516
Angola,2026,DTP3,static,1347507,464880.3485926888,483726.84921131114,398899.802196,197283.91737041695,144502.6648657003,244151.48879500738,585938.0710311246,43.483118902619765
Angola,2026,measles1,historical_progress,1315909,453979.26291756297,472383.827630437,389545.909452,204020.41031090048,155518.2868301952,244997.22962151593,604535.9267626116,45.940557193743004
Angola,2026,measles1,static,1315909,453979.26291756297,472383.827630437,389545.909452,212014.90988879942,165652.68057445082,249620.3679814487,627287.958444699,47.66955453946275
Angola,2027,DTP1,historical_progress,1374237.5,477720.04811125825,497087.0770887418,399430.3747999999,114192.00321509311,36253.186466987136,194583.8901272105,345029.0798092907,25.10694692942746
Angola,2027,DTP1,static,1374237.5,477720.04811125825,497087.0770887418,399430.3747999999,126347.41966651261,51662.25306880962,201433.41484687355,379443.08758219576,27.611172565309545
Angola,2027,DTP3,historical_progress,1374237.5,477720.04811125825,497087.0770887418,399430.3747999999,180334.65474911378,120100.29501996808,231854.98886060106,532289.9386296829,38.733475009209315
Angola,2027,DTP3,static,1374237.5,477720.04811125825,497087.0770887418,399430.3747999999,202732.77367623989,148493.73655140362,244476.232227988,595702.7424556315,43.3478741815466
Angola,2027,measles1,historical_progress,1340251,465905.47281758935,484793.53252641065,389551.9946559999,206648.3612581347,156140.8602809244,243461.73098859904,606250.9525276581,45.23413543639647
Angola,2027,measles1,static,1340251,465905.47281758935,484793.53252641065,389551.9946559999,217584.62314182118,170004.4402260623,249624.26737000557,637213.330737889,47.54432794587649
Angola,2028,DTP1,historical_progress,1403392,491549.51677965565,511477.1998923443,400365.28332800005,114462.57053115004,33455.08582956107,193373.2594025879,341290.915763299,24.31900108902566
Angola,2028,DTP1,static,1403392,491549.51677965565,511477.1998923443,400365.28332800005,130005.03815775909,53157.81833340056,201904.89080174765,385067.7472929073,27.43835986616051
Angola,2028,DTP3,historical_progress,1403392,491549.51677965565,511477.1998923443,400365.28332800005,179886.91664904097,116391.61957485606,229286.24432998008,525564.7805538771,37.44960642171803
Angola,2028,DTP3,static,1403392,491549.51677965565,511477.1998923443,400365.28332800005,208601.66394512786,152792.46649838838,245048.4543944112,606442.5848379275,43.212629460473444
Angola,2028,measles1,historical_progress,1367035,478815.18041350995,498226.60664649,389993.21294000006,209569.63667587913,156911.89050506402,242197.90847347438,608679.4356544176,44.52551951152806
Angola,2028,measles1,static,1367035,478815.18041350995,498226.60664649,389993.21294000006,223613.64410425414,174715.0687577556,249906.99930927096,648235.7121712808,47.419101352290234
Angola,2029,DTP1,historical_progress,1432563,505538.31450500665,526033.1110389933,400991.5744559999,114637.35417422005,30499.374574533747,192027.85835559102,337164.5871043448,23.53575983076101
Angola,2029,DTP1,static,1432563,505538.31450500665,526033.1110389933,400991.5744559999,133704.79600510665,54670.61397819871,202220.730478849,390596.14046215435,27.265547167011455
Angola,2029,DTP3,historical_progress,1432563,505538.31450500665,526033.1110389933,400991.5744559999,179225.8962901557,112376.38398484045,226554.92057266156,518157.20084765775,36.1699416254404
Angola,2029,DTP3,static,1432563,505538.31450500665,526033.1110389933,400991.5744559999,214538.16959204138,157140.72203489323,245431.78351736008,617110.6751442947,43.07738473940027
Angola,2029,measles1,historical_progress,1396140.5,492685.1490525563,512658.8713114436,390796.4796359999,212757.83500985947,157803.186770131,241155.88593966054,611716.907719651,43.814852997936164
Angola,2029,measles1,static,1396140.5,492685.1490525563,512658.8713114436,390796.4796359999,230091.1209217401,179776.08733771398,250421.73126608907,660288.9395255432,47.29387475870396
Angola,2030,DTP1,historical_progress,1463080.5,520159.41778291407,541246.961747086,401674.1204699999,114821.59715804413,27412.038920002444,190725.11231907125,332958.74839711783,22.75737721862316
Angola,2030,DTP1,static,1463080.5,520159.41778291407,541246.961747086,401674.1204699999,137571.78605324245,56251.789272547096,202564.93959028422,396388.51491607376,27.092734467862417
Angola,2030,DTP3,historical_progress,1463080.5,520159.41778291407,541246.961747086,401674.1204699999,178517.75659766633,108157.80086144742,223874.3546870737,510549.9121461875,34.895544855268554
Angola,2030,DTP3,static,1463080.5,520159.41778291407,541246.961747086,401674.1204699999,220743.01034230145,161685.52241918605,245849.54412935287,628278.0768908404,42.942140018327116
Angola,2030,measles1,historical_progress,1425273,506717.96518490085,527260.5853950994,391294.4494199999,215857.4191811276,158545.1618530942,239922.5799133603,614325.1609475821,43.102280120901895
